id,unit,number,street,city,district,region,postcode,hash
,,"355",WIDE WATERS,NILES,,,,e0c7dd046d414fe5
,,"427",BOSCOBEL LN,NILES,,,,5719c2ea40b31e6e
,,"435",BOSCOBEL LN,NILES,,,,ca1e8d0ab3774fed
,,"433",BOSCOBEL LN,NILES,,,,8b904df070d4680e
,,"449",FIRE LANE 23,NILES,,,,7eb40ab3116af290
,,"459",FIRE LANE 23,NILES,,,,ca4d15de3699a145
,,"463",FIRE LANE 23,NILES,,,,1dcddf320f69084d
,,"473",FIRE LANE 23,NILES,,,,c25e185750d1cf77
,,"433",FIRE LANE 23,NILES,,,,f78cffc40cbed343
,,"441",FIRE LANE 23,NILES,,,,19a05b733fc807ca
,,"431",FIRE LANE 23,NILES,,,,e0ade6d38600cd33
,,"399",FIRE LANE 23,NILES,,,,de1772766e050b51
,,"3741",ROCKEFELLER RD,NILES,,,,8a63553464d838f8
,,"393",FIRE LANE 23A,NILES,,,,a41178caee7ac7d8
,,"420",WOODSIDE WAY,NILES,,,,57aad16bdc7cbc56
,,"404",WOODSIDE WAY,NILES,,,,806df818690fc2c7
,,"408",WOODSIDE WAY,NILES,,,,084fee71c6bdfbff
,,"416",WOODSIDE WAY,NILES,,,,2b35b249c120f09f
,,"428",WOODSIDE WAY,NILES,,,,0cdecbdc9ea72929
,,"432",WOODSIDE WAY,NILES,,,,9363be0b248dd847
,,"3943",ROCKEFELLER RD,NILES,,,,1bda958f115b2ff0
,,"6489",APPLETREE POINT RD,NILES,,,,325210b73987672e
,,"6491",APPLETREE POINT RD,NILES,,,,5ca86d9ac621e0b7
,,"6493",APPLETREE POINT RD,NILES,,,,af5b16b27059af9c
,,"6452",APPLETREE POINT RD,NILES,,,,e583aa61d62486ff
,,"6431",APPLETREE POINT RD,NILES,,,,db2a43ee3243ba5c
,,"6264",APPLETREE POINT RD,NILES,,,,3406039d0db08f99
,,"99",FIRE LANE 16A,NILES,,,,23b9d3b4c266c1f6
,,"65",FIRE LANE 12AA,NILES,,,,83ca698d836fe74c
,,"96",FIRE LANE 16A,NILES,,,,3591e0bb33dc78a7
,,"90",FIRE LANE 16A,NILES,,,,e6b97105287e5f5a
,,"94",FIRE LANE 16A,NILES,,,,197ddb143c432e59
,,"5921",DERBY RD,NILES,,,,f4b7c444416865fb
,,"5931",DERBY RD,NILES,,,,338719e1a54e9639
,,"5208",CREAM HOLLOW RD,NILES,,,,bfca32e8a52331fd
,,"5292",CREAM HOLLOW RD,NILES,,,,af8c5eeb04fdf10d
,,"5633",MACK RD,NILES,,,,dc192eeb940cbee3
,,"5686",MACK RD,NILES,,,,ff3a6f5fd270a527
,,"4302",ROUTE 38A,NILES,,,,f8671435091bb09f
,,"4179",ROUTE 38A,NILES,,,,8a28cca8fbdc7521
,,"5131",CREAM HOLLOW RD,NILES,,,,cf8ffe9f650c57c3
,,"4016",TWELVE CORNERS RD,NILES,,,,65244f2c1c8d255a
,,"4120",TWELVE CORNERS RD,NILES,,,,b8b575373352dc8d
,,"4159",TWELVE CORNERS RD,NILES,,,,5be2e31f70c0dbd1
,,"4222",MURRAY RD,NILES,,,,d6a3edcb4e305685
,,"4136",VANDERSTOUW RD,NILES,,,,2427decd353ec730
,,"4511",VALENTINE RD,NILES,,,,b60446b207e165d1
,,"4309",VALENTINE RD,NILES,,,,4d12e58bd421729d
,,"4051",VANDERSTOUW RD,NILES,,,,33cf4c0500953e99
,,"4415",VANDERSTOUW RD,NILES,,,,fb351608b60528d6
,,"416",FIRE LANE 18,NILES,,,,daf1660de11ac68a
,,"400",LONG POINT ON OWASCO,NILES,,,,ded45283b08f0a9e
,,"4393",SAM ADAMS LN,NILES,,,,b7b51a0f584bea17
,,"4335",ROCKEFELLER RD,NILES,,,,4a95c9c0dc6f26ac
,,"103",TWISTING LN,NILES,,,,75e8085d890e7210
,,"83",FIRE LANE 21B,NILES,,,,b93f4b50fd4cd096
,,"85",FIRE LANE 21B,NILES,,,,1263b27bb4a6fdbb
,,"91",FIRE LANE 21B,NILES,,,,d73cdca141ff11be
,,"87",FIRE LANE 21B,NILES,,,,4f3843ae00bc12fe
,,"70",TWISTING LN,NILES,,,,71cbf337ab107f68
,,"6",ALFRED LN,NILES,,,,9dd103ab0314626d
,,"92",TWISTING LN,NILES,,,,d35ca2125c0c976c
,,"63",MEADOW LN,NILES,,,,c431a2c668483113
,,"5",LAKE VISTA DR,NILES,,,,10b88a40026a1428
,,"4699",AMERMAN RD,NILES,,,,670b56eb89e3516f
,,"4708",AMERMAN RD,NILES,,,,b5bcfec5b41d7c65
,,"4698",AMERMAN RD,NILES,,,,2b0ae59e37ec69dd
,,"4618",ROUTE 41A,NILES,,,,0ee8046b75c4ca4f
,,"4731",ROUTE 38A,NILES,,,,a894cf6adf9f7382
,,"5375",DEWITT RD,NILES,,,,97cd4b04a1cebcc9
,,"4583",ROUTE 38A,NILES,,,,06480826c1107447
,,"364",LONG POINT ON OWASCO,NILES,,,,5b42da7dc4d30481
,,"4431",ROCKEFELLER RD,NILES,,,,938943a299fe280b
,,"92",FIRE LANE 16A,NILES,,,,28c109ab722941e2
,,"115",TWISTING LN,NILES,,,,f891ac088dc696d3
,,"15",FIRE LANE 13G,NILES,,,,89158b9cf0980988
,,"5744",MACK RD,NILES,,,,014c04dcef6ea0e2
,,"4294",DURYEA RD,NILES,,,,5ac99268ec3133d4
,,"15",DEER RUN,NILES,,,,a3fad0939801abae
,,"20",DEER RUN,NILES,,,,b15510c8ac220fe4
,,"4588",GRANGE HALL RD,NILES,,,,38ef300aed060242
,,"447",FIRE LANE 18,NILES,,,,9dab10121098ed8b
,,"5434",SPLIT ROCK RD,NILES,,,,383fab095ab8d8bf
,,"3703",OAK HILL RD,NILES,,,,26f89d6b66b4b6a9
,,"4538",VALENTINE RD,NILES,,,,a30c9d813cc30b9a
,,"81",FIRE LANE 21B,NILES,,,,c6a2f0f59b5ea9ec
,,"3688",OAK HILL RD,NILES,,,,69fa100af0c7abeb
,,"4512",VALENTINE RD,NILES,,,,fbd7e15696d6de1f
,,"87",FIRE LANE 16A,NILES,,,,6727e0098c8b508a
,,"3803",CARVER RD,NILES,,,,8c9013b44c44f44b
,,"6031",APPLETREE POINT RD,NILES,,,,d7470132444163df
,,"6406",APPLETREE POINT RD,NILES,,,,1e4a485f91b28110
,,"3585",ROUTE 41A,NILES,,,,5e6aa71782dd5b61
,,"51",FALLBROOK LN,NILES,,,,e9abc1fcc4ec6c3e
,,"355",FIRE LANE 16B,NILES,,,,23a0093444ad32a7
,,"6107",COUNTY LINE RD,OWASCO,,,,82d4111a31ad0780
,,"6168",BROADWAY RD,OWASCO,,,,38e479cd800d9256
,,"6181",BROADWAY RD,OWASCO,,,,1ef77d83747468f8
,,"3622",MELROSE RD,OWASCO,,,,657030f82eb79ed4
,,"3572",MELROSE RD,OWASCO,,,,eabeb5c763b16d0b
,,"3458",MELROSE RD,OWASCO,,,,a2ae1a4be6bbd114
,,"3430",MELROSE RD,OWASCO,,,,1987ed21220a28dd
,,"3304",MELROSE RD,OWASCO,,,,43f3d12e27a71501
,,"3369",MELROSE RD,OWASCO,,,,d2d457e1a9f72e9e
,,"3329",MELROSE RD,OWASCO,,,,88de667050c9e61e
,,"3343",MELROSE RD,OWASCO,,,,26ac6bd7a2ca576c
,,"3357",MELROSE RD,OWASCO,,,,ab7e53f4690718bb
,,"3604",MELROSE RD,OWASCO,,,,a2828a893cf66fd7
,,"3665",MELROSE RD,OWASCO,,,,d9420536404fc271
,,"3731",MELROSE RD,OWASCO,,,,5d30eb2d54289862
,,"4",ADAMS AVE,OWASCO,,,,9a542f10cbb2d8e3
,,"7156",OWASCO RD,OWASCO,,,,b9b03fe294a63de6
,,"7150",OWASCO RD,OWASCO,,,,d1c7a2f750748775
,,"7146",OWASCO RD,OWASCO,,,,1cbaa96b4267e787
,,"26",ADAMS AVE,OWASCO,,,,ff6e7323b831e4d5
,,"30",ADAMS AVE,OWASCO,,,,59cc112ad7edbde8
,,"28",ADAMS AVE,OWASCO,,,,4a2027ddab60be3a
,,"75",LETCHWORTH ST,OWASCO,,,,3bf4abc612f20e6e
,,"18",ADAMS AVE,OWASCO,,,,65f439cb917e843a
,,"12",ADAMS AVE,OWASCO,,,,89cdfc4c34302bd2
,,"24",ADAMS AVE,OWASCO,,,,d1b82345ddb58fc6
,,"10",ADAMS AVE,OWASCO,,,,048ff0e7fb7e3740
,,"6",ADAMS AVE,OWASCO,,,,51dbb7ee8666053b
,,"12",ALDRICH AVE,OWASCO,,,,3fa7e4c32079743c
,,"16",ALDRICH AVE,OWASCO,,,,45fa8221182eea5d
,,"8",ALDRICH AVE,OWASCO,,,,018343080bbcd323
,,"32",ALDRICH AVE,OWASCO,,,,f6e5a5c9842c2fe6
,,"24",ALDRICH AVE,OWASCO,,,,45a4bdff5b80dbe3
,,"27",SHEARIN ST,OWASCO,,,,438e981cff60692b
,,"36",ALDRICH AVE,OWASCO,,,,bb96d474901c5121
,,"26",SHEARIN ST,OWASCO,,,,20b0164e27134a20
,,"30",SHEARIN ST,OWASCO,,,,9686883e0e227d6f
,,"6",ALDRICH AVE,OWASCO,,,,757dfdc02ab6c6c2
,,"3173",MELROSE RD,OWASCO,,,,e7738b4d04ff303b
,,"131",MELROSE RD,OWASCO,,,,b17d52d8f52e9f16
,,"6214",OAKRIDGE RD,OWASCO,,,,02168912c2c026af
,,"6218",OAKRIDGE RD,OWASCO,,,,25a6058a7dce99f0
,,"6224",OAKRIDGE RD,OWASCO,,,,f62d9fa21c388484
,,"6228",OAKRIDGE RD,OWASCO,,,,69d8864e3014aafc
,,"6238",OAKRIDGE RD,OWASCO,,,,537b1bfbc408f0e5
,,"3176",MELROSE RD,OWASCO,,,,86afce58df004701
,,"3184",MELROSE RD,OWASCO,,,,1a49aa876b2596a3
,,"3182",MELROSE RD,OWASCO,,,,e7c123d164e1bf37
,,"146",MELROSE RD,OWASCO,,,,6ce517665562d228
,,"136",MELROSE RD,OWASCO,,,,a517f035d58a2bc2
,,"140",MELROSE RD,OWASCO,,,,f613592edb3dffed
,,"10",MORNINGSIDE DR,OWASCO,,,,3f1eb3cf5a54e970
,,"6223",OAKRIDGE RD,OWASCO,,,,800939db70cc2272
,,"6217",OAKRIDGE RD,OWASCO,,,,ce613fbe18bd2e9d
,,"6211",OAKRIDGE RD,OWASCO,,,,42f02401bad0e918
,,"6229",OAKRIDGE RD,OWASCO,,,,d1410072dea11909
,,"6208",OAKRIDGE RD,OWASCO,,,,0104cc0f7d2048e0
,,"6205",OAKRIDGE RD,OWASCO,,,,4b280a8aff36c642
,,"40",FAIRWAY DR,OWASCO,,,,962a7783ea6d3710
,,"6209",OAKRIDGE RD,OWASCO,,,,c82c4869c63944a2
,,"6173",OAKRIDGE RD,OWASCO,,,,2094e334f93fb8af
,,"6185",OAKRIDGE RD,OWASCO,,,,1567ca880501e1a7
,,"2",MORNINGSIDE DR,OWASCO,,,,b2c139b88fcd411d
,,"6186",OAKRIDGE RD,OWASCO,,,,1c940ebb88bf2fe0
,,"6182",OAKRIDGE RD,OWASCO,,,,9c257394ef401e2f
,,"6174",OAKRIDGE RD,OWASCO,,,,fdf43f218bf0c8bd
,,"6165",OAKRIDGE RD,OWASCO,,,,9494b551b93cc1cc
,,"36",FAIRWAY DR,OWASCO,,,,e7b47b3961fecc7a
,,"6196",OAKRIDGE RD,OWASCO,,,,c5766a99310547e1
,,"28",FAIRWAY DR,OWASCO,,,,ea8c7c8ce26cc381
,,"6148",OAKRIDGE RD,OWASCO,,,,6190d9ad733812e4
,,"6150",OAKRIDGE RD,OWASCO,,,,01dee061e2692b59
,,"12",MEADOW LN,OWASCO,,,,1b52525877b82533
,,"23",FAIRWAY DR,OWASCO,,,,b0d6e335cd69fc0d
,,"21",FAIRWAY DR,OWASCO,,,,7bb42f39422ae103
,,"19",FAIRWAY DR,OWASCO,,,,1bbf08bec7c85782
,,"10",MEADOW LN,OWASCO,,,,d7b67a61d97d7ed4
,,"8",MEADOW LN,OWASCO,,,,4aebabd2e15269bd
,,"27",FAIRWAY DR,OWASCO,,,,ad396bae87cf4554
,,"29",FAIRWAY DR,OWASCO,,,,e8467cffff8ff970
,,"31",FAIRWAY DR,OWASCO,,,,012a60054f7bde74
,,"48",FAIRWAY DR,OWASCO,,,,99df8fdc35c66c50
,,"42",FAIRWAY DR,OWASCO,,,,9a9978ecfbafa04e
,,"46",FAIRWAY DR,OWASCO,,,,18896d068c0070df
,,"1",MORNINGSIDE DR,OWASCO,,,,7b49d253ba9c6008
,,"25",FAIRWAY DR,OWASCO,,,,ee1d75f128141f91
,,"3",MORNINGSIDE DR,OWASCO,,,,1d36d1cd5e972d0a
,,"5",MORNINGSIDE DR,OWASCO,,,,2ead414bde460ac7
,,"7",MORNINGSIDE DR,OWASCO,,,,99f0fda63b6b22c4
,,"9",MORNINGSIDE DR,OWASCO,,,,d370a1d1013c8eac
,,"7",MEADOW LN,OWASCO,,,,e24ce4e8b03bd4a9
,,"5",MEADOW LN,OWASCO,,,,a1e3e5560a7babdb
,,"6168",OAKRIDGE RD,OWASCO,,,,7277ee8dddc3f8e0
,,"6149",OAKRIDGE RD,OWASCO,,,,23a1dd78bf0bb5b5
,,"6195",OAKRIDGE RD,OWASCO,,,,7db74348d9c3f057
,,"50",LETCHWORTH ST,OWASCO,,,,328fcc78524aa23b
,,"66",LETCHWORTH ST,OWASCO,,,,485a57b745793a40
,,"44",LETCHWORTH ST,OWASCO,,,,aef0c605787b7c32
,,"7242",OWASCO RD,OWASCO,,,,c5ae78f0b378b8f7
,,"2",4TH AVE,OWASCO,,,,c3571b0689cb1dec
,,"7230",OWASCO RD,OWASCO,,,,2722ec684b5cfc20
,,"7236",OWASCO RD,OWASCO,,,,09aebe70d422bfdb
,,"6",4TH AVE,OWASCO,,,,b41a0063ac7c6403
,,"8",4TH AVE,OWASCO,,,,d31de7557c61e88a
,,"10",4TH AVE,OWASCO,,,,3e9e423c42c55323
,,"12",4TH AVE,OWASCO,,,,c892d0bd17e6ae74
,,"14",4TH AVE,OWASCO,,,,e0415154fc76d339
,,"18",4TH AVE,OWASCO,,,,80e694c8eda07337
,,"20",4TH AVE,OWASCO,,,,0e1d194dc0e9408d
,,"24",4TH AVE,OWASCO,,,,becdb3c0a10a0e13
,,"26",4TH AVE,OWASCO,,,,dcf5f205c6c466d2
,,"30",4TH AVE,OWASCO,,,,e703f0698ae1559a
,,"34",4TH AVE,OWASCO,,,,2ff5cda49872dd80
,,"36",4TH AVE,OWASCO,,,,52a9e645cf8b2279
,,"37",LETCHWORTH ST,OWASCO,,,,e4b98c2d90c2d63a
,,"39",LETCHWORTH ST,OWASCO,,,,4a3f7576c7217e33
,,"41",LETCHWORTH ST,OWASCO,,,,b5d7ca6782cb9873
,,"13",BRISTOL AVE,OWASCO,,,,0fac8e4d31d7a38b
,,"11",BRISTOL AVE,OWASCO,,,,f030bb9557017674
,,"9",BRISTOL AVE,OWASCO,,,,1fe0c89431db05ba
,,"7",BRISTOL AVE,OWASCO,,,,57119c5427ba513f
,,"7222",OWASCO RD,OWASCO,,,,0a0ed98171bd645c
,,"7218",OWASCO RD,OWASCO,,,,a3ae053cc6f57428
,,"5",BRISTOL AVE,OWASCO,,,,eabbff551eae851e
,,"43",LETCHWORTH ST,OWASCO,,,,62d05ea8f507decf
,,"25",BRISTOL AVE,OWASCO,,,,e764d6967183f025
,,"21",BRISTOL AVE,OWASCO,,,,b4c9379f41b31229
,,"19",BRISTOL AVE,OWASCO,,,,5bb861b747d89e1f
,,"15",BRISTOL AVE,OWASCO,,,,e28293b689468593
,,"7210",OWASCO RD,OWASCO,,,,3246b27a648e7c13
,,"7204",OWASCO RD,OWASCO,,,,1d15f21b8c79d69c
,,"2",BRISTOL AVE,OWASCO,,,,dcf45ca365fa0572
,,"6",BRISTOL AVE,OWASCO,,,,820307274029c071
,,"10",BRISTOL AVE,OWASCO,,,,700e70273ae4c219
,,"12",BRISTOL AVE,OWASCO,,,,7ebe876895c4b4a3
,,"14",BRISTOL AVE,OWASCO,,,,9c1fd5e3ac82bc40
,,"16",BRISTOL AVE,OWASCO,,,,69dd3dd50bbc3634
,,"18",BRISTOL AVE,OWASCO,,,,4fbe44eafdd586aa
,,"20",BRISTOL AVE,OWASCO,,,,dbd9195e6470a7b2
,,"22",BRISTOL AVE,OWASCO,,,,d680bc3154944638
,,"24",BRISTOL AVE,OWASCO,,,,052a772af6b2e030
,,"60",LETCHWORTH ST,OWASCO,,,,73a8de37250c51c2
,,"52",LETCHWORTH ST,OWASCO,,,,ae817658399359e5
,,"14",KITTY LN,OWASCO,,,,16f5db77d4897052
,,"85",ADAMS AVE,OWASCO,,,,827affc3cbd59a66
,,"37",ADAMS AVE,OWASCO,,,,fef23866bd020be0
,,"33",ADAMS AVE,OWASCO,,,,214b039088912346
,,"27",ADAMS AVE,OWASCO,,,,7db6836489452871
,,"23",ADAMS AVE,OWASCO,,,,ff45d0e15809f88d
,,"15",ADAMS AVE,OWASCO,,,,2f72d108f87deaea
,,"9",ADAMS AVE,OWASCO,,,,d56c036cebabb1f0
,,"5",ADAMS AVE,OWASCO,,,,347f8c9e266fd073
,,"3",ADAMS AVE,OWASCO,,,,355613447173ec70
,,"7162",OWASCO RD,OWASCO,,,,64e9616f16bf99a3
,,"7174",OWASCO RD,OWASCO,,,,940486c029552b87
,,"37",ALDRICH AVE,OWASCO,,,,85b30cc4b14957db
,,"74",ADAMS AVE,OWASCO,,,,b86dc2d0255985ed
,,"35",ALDRICH AVE,OWASCO,,,,afc858a9ce7932cb
,,"29",ALDRICH AVE,OWASCO,,,,d00ce17a83f057f6
,,"25",ALDRICH AVE,OWASCO,,,,36ebe092e5158685
,,"66",ADAMS AVE,OWASCO,,,,7b9d83ffe6faef14
,,"70",ADAMS AVE,OWASCO,,,,eeab69a95b15c9ac
,,"60",ADAMS AVE,OWASCO,,,,4533aa60fc14dbbb
,,"62",ADAMS AVE,OWASCO,,,,14e0174c2fa4d136
,,"15",ALDRICH AVE,OWASCO,,,,777006efa4946f55
,,"58",ADAMS AVE,OWASCO,,,,24bd6b83e4859a84
,,"56",ADAMS AVE,OWASCO,,,,8a0c7426ac2f8472
,,"11",ALDRICH AVE,OWASCO,,,,972417ad4fe868e9
,,"54",ADAMS AVE,OWASCO,,,,0266793fda5036a1
,,"9",ALDRICH AVE,OWASCO,,,,96c805d3630675b0
,,"38",ADAMS AVE,OWASCO,,,,5c4a243355dd9a71
,,"32",SHEARIN ST,OWASCO,,,,9210b2b2ca0c8046
,,"56",LETCHWORTH ST,OWASCO,,,,2e3bbb744c184ca9
,,"58",LETCHWORTH ST,OWASCO,,,,d710312aff2b79c5
,,"7195",OWASCO RD,OWASCO,,,,548d544eae62a336
,,"7187",OWASCO RD,OWASCO,,,,5af0a2e9eb6dc625
,,"7199",OWASCO RD,OWASCO,,,,e62f2973b5fc42e3
,,"7207",OWASCO RD,OWASCO,,,,8a4d38d1d7f0857e
,,"7235",OWASCO RD,OWASCO,,,,d5c66ee3f7c8d55d
,,"7257",OWASCO RD,OWASCO,,,,ec40fbe7e4e4ff19
,,"7239",OWASCO RD,OWASCO,,,,f8d66fe65f2db3ad
,,"7249",OWASCO RD,OWASCO,,,,5fcde5ff1c5517ab
,,"7237",OWASCO RD,OWASCO,,,,0fe07f8446d173f9
,LEFT,"7229",OWASCO RD,OWASCO,,,,35a67d9f88954944
,,"7223",OWASCO RD,OWASCO,,,,02db9cc18143e355
,,"7259",OWASCO RD,OWASCO,,,,33f0909f8d1b097a
,,"7215",OWASCO RD,OWASCO,,,,6f3b439f223b40a3
,,"7219",OWASCO RD,OWASCO,,,,5096676f9f0263f3
,,"7159",OWASCO RD,OWASCO,,,,c2288817fb75360e
,,"7177",OWASCO RD,OWASCO,,,,6181b97846f024bf
,,"4037",ONEIL RD,OWASCO,,,,21f22f92bc0c98fc
,,"6422",BROADWAY RD,OWASCO,,,,6318d3a5bf1a0333
,,"6401",COUNTY LINE RD,OWASCO,,,,1d22292ed47bc969
,,"6431",COUNTY LINE RD,OWASCO,,,,fa14036a9facb4c3
,,"6293",COUNTY LINE RD,OWASCO,,,,db445f361c0f2b5b
,,"6294",BROADWAY RD,OWASCO,,,,2ceff6774b6edafc
,,"4134",ONEIL RD,OWASCO,,,,9b279e67a0f77d5c
,,"4034",ONEIL RD,OWASCO,,,,b6431f747efe26e7
,,"3444",WALKER RD,OWASCO,,,,8aab4a7e70debd4c
,,"3470",WALKER RD,OWASCO,,,,bc8e52ba3d7b8284
,,"3267",MELROSE RD,OWASCO,,,,cfa7cb7cf9137066
,,"6262",TOWN HALL RD,OWASCO,,,,e5d0e64380c8dd95
,,"6405",BEECH RD,OWASCO,,,,2673a923903a3813
,,"6346",BEECH RD,OWASCO,,,,a743834012ed9db0
,,"6300",BEECH RD,OWASCO,,,,10f1d07a5a92a89a
,,"3904",ONEIL RD,OWASCO,,,,b21f8e0fb81f5ca9
,,"3820",ONEIL RD,OWASCO,,,,85ce7935778722bb
,,"3810",ONEIL RD,OWASCO,,,,dcff2152d87ee237
,,"3635",MELROSE RD,OWASCO,,,,404756e563b34e8b
,,"3871",ONEIL RD,OWASCO,,,,fb0250e02b0c964f
,,"3905",ONEIL RD,OWASCO,,,,a7a5fce5a4fb29af
,,"6402",TOWN HALL RD,OWASCO,,,,297c42db42c4df10
,,"108",MELROSE RD,OWASCO,,,,1f4437d658f1bf55
,,"132",MELROSE RD,OWASCO,,,,4bd125c2216d0866
,,"130",MELROSE RD,OWASCO,,,,0154a1e8f0ab553b
,,"128",MELROSE RD,OWASCO,,,,a7cca4836727c71d
,,"126",MELROSE RD,OWASCO,,,,875aee6b8193cff6
,,"124",MELROSE RD,OWASCO,,,,9fb568ee7e279611
,,"122",MELROSE RD,OWASCO,,,,56c04efd089c7cd4
,,"120",MELROSE RD,OWASCO,,,,fc65651da77b610e
,,"118",MELROSE RD,OWASCO,,,,00b26569d212a226
,,"112",MELROSE RD,OWASCO,,,,1445fc2aa2116b7a
,,"100",MELROSE RD,OWASCO,,,,4017c0f944d80190
,,"94",MELROSE RD,OWASCO,,,,bcf6d187f337c49b
,,"90",MELROSE RD,OWASCO,,,,351365da5ac62b8c
,,"61",MELROSE RD,OWASCO,,,,a34194450cdb3f5d
,,"2",ARCHIE ST,OWASCO,,,,64c3f1f683dc907f
,,"6",ARCHIE ST,OWASCO,,,,0e64777699d56b10
,,"10",ARCHIE ST,OWASCO,,,,745563a677a34240
,,"35",MELROSE RD,OWASCO,,,,d6b0c3c17bb4503b
,,"37",MELROSE RD,OWASCO,,,,ed441033e0119658
